LABEL,X1,X2
0,1.2865953072617198,1.0618082072559138
0,1.2088713848372197,0.9412766544790939
0,1.0431776712350462,1.3000151112017702
0,0.8697622550481634,0.6861525540981568
0,1.1860318990265795,1.304702106011861
0,0.8167824834061378,0.41054321709877806
0,1.1677283950846247,1.1501795002321962
0,1.2911285511078936,1.674179671659338
0,1.2215644343513994,1.7341099445611377
0,1.0381087594229415,1.73252519123784
0,1.1065658296181773,0.9436471272210349
0,1.5297379468216832,1.1147446956452765
0,1.1278068065798237,0.8524139360444163
0,1.3599926712755679,0.8875010884159518
0,1.063434500333738,1.1526975652155786
0,0.8721519558625814,0.5936650477781407
0,0.8926062132629791,1.0705155346419462
0,1.3604452554922064,1.2682473054667016
0,1.378608495486681,1.3760292515665489
0,0.6140471460337562,1.4874608560749678
0,1.4285403675595028,1.2506502576867573
0,0.049503871751980455,1.1845333260099236
0,0.4451568148590469,1.157135760170464
0,1.0370271202124874,0.7475386049253799
0,0.9632529125343336,0.8684338104780689
0,0.9388228670040847,1.7899340966872486
0,0.13782429845379118,1.0342878650272942
0,1.4454342988277056,1.0275892803764948
0,1.3220740430519693,1.2855492231241323
0,0.4684825752373769,1.7264209090969547
0,0.9957517898211009,1.3384143382848106
0,0.34179959967497686,0.7940804798172764
0,0.8871645868270991,0.782022620812714
0,0.8612808405757142,0.3834633585682803
0,0.6174009204379358,1.0429328849030086
0,1.610618709131046,0.7049167185361263
0,1.3879346786623616,1.4067355760983353
0,1.3183576877200838,1.2507500291928353
0,0.9864991140938144,0.6698640476636449
0,0.6731972567324921,0.839640849016705
0,0.8490914539687549,1.0564553527413867
0,1.0540485359881044,0.8769442622293147
0,1.1090319090564844,1.0550077080427187
0,1.27752705418199,0.9879040702148721
0,1.255398868250609,1.4286463157374205
0,1.3534296885094745,1.027813480479104
0,1.439950015099762,1.2100908855541563
0,1.2767697864536631,1.6001760241529426
0,0.5284992855185084,0.6336379358197547
0,0.40770319855576076,0.8326171234942762
0,1.5641744022965294,1.0111897982841611
0,1.033745156490661,0.9843603456946453
0,1.2270325897575778,0.8339111460898952
0,1.022294481422558,1.185787744490468
0,1.3637288752710122,1.042408087360339
0,1.0545266452236244,0.6612759045381771
0,0.6096942701329502,1.3427723768044355
0,0.9463891653515437,1.3851361877338857
0,0.9622182776430703,0.9388160899556653
0,1.0122134159059941,1.3116328444613594
0,1.3377632919425513,1.4367922144242198
0,1.2364968600820496,0.5361771617540199
0,0.3559076194397065,0.6857828896560474
0,1.4180201545925772,1.051628043665772
0,0.49244997881480523,0.45370773798042097
0,1.282139491514413,0.7497342071613851
0,1.1687152981147844,0.7341238763332172
0,0.986013082518741,0.5719088025313492
0,0.6573120374187509,1.0543393045496154
0,1.6393180542181787,0.6962172259690171
0,1.6418980090109176,1.1454088613473574
0,0.8568682478470014,1.1210208530318915
0,0.6837829105744542,0.5359009069490384
0,1.0509226633457773,1.124224324506682
0,1.207288956360587,1.544872880261349
0,0.5634701621517785,1.4451015365105109
0,1.4123360761868344,1.1147613844752648
0,0.7674489650584254,1.0074576645189983
0,0.9980678772608967,0.38974936301980834
0,1.2787496333158233,0.684514195444913
0,0.5201311802557254,1.4396771632159466
0,1.1076086052120582,1.0450380555347634
0,1.082236729246489,0.05976785361074666
0,1.3621715415519449,0.34151334538667977
0,0.9964900603513247,0.860298421467953
0,1.1619692019518049,0.7779225406777397
0,1.2496467198438925,0.3292970360526939
0,1.5510189978219333,1.12384005080647
0,1.1695888709004914,1.376386330219499
0,0.2728082510028571,0.976110511367298
0,-0.06992546016397583,1.0444954416022907
0,1.068933388880141,0.9728399920186251
0,1.0998986516759988,0.1517309349265813
0,1.6395499569955057,1.9412911113479685
0,1.2834419572457039,0.4335964660321442
0,1.042324558846542,0.927447526515632
0,0.883076754048902,1.3647982320151382
0,0.5574745070219049,0.9713399595524149
0,0.5288237426602544,1.1989013902859815
0,0.5450721585925515,0.6686090305576932
0,1.1472586891054153,0.9467069620206584
0,0.4768064526056882,1.5990135249219792
0,1.187519189965285,0.4505271994309735
0,0.9861399024625745,1.3991618020612684
0,1.103860590261535,0.8574396360666015
0,0.8199478264777548,0.5857291258326196
0,-0.17558743909202779,1.165586177769982
